original_filename,new_filename,class_name,status,width,height,format,mode,aspect_ratio,size_kb,md5
file_0000000042a8720898ef23667fc8a776.png,ai_000746.jpg,AI,SUCCESS,1029,1528,PNG,RGB,0.673,621.91,0ff935bca9119bb5226d220bab09b786
file_00000000479c71f5ab087cc2d516dea4.png,ai_000747.jpg,AI,SUCCESS,1448,1086,PNG,RGB,1.333,383.36,a7f5f359ef1a26a2875790b2f8e1860d
file_000000005cb47208a0ef1c3f6ffb429b.png,ai_000748.jpg,AI,SUCCESS,1086,1448,PNG,RGB,0.75,446.66,32e5262f565c16fbfddd55b00747add4
file_0000000066d0720893ed7ad32c4aff5c.png,ai_000749.jpg,AI,SUCCESS,1086,1448,PNG,RGB,0.75,359.58,727a996716645562439298d0ef583f63
file_00000000725472078f6b83777296824c.png,ai_000750.jpg,AI,SUCCESS,941,1672,PNG,RGB,0.563,333.5,6708b91ea304ecffe600b234f64e38b6
file_000000007298722fb670baa66f7dcc9c.png,ai_000751.jpg,AI,SUCCESS,1402,1122,PNG,RGB,1.25,464.63,8dcb57ca770932b815e6ed5ee9cd68c5
file_00000000772472098af3027555667f50~2.png,ai_000752.jpg,AI,SUCCESS,253,305,JPEG,RGB,0.83,20.11,ce4dde3ed866e9183a4f91474168d8da
file_00000000772472098af3027555667f50~3.png,ai_000753.jpg,AI,SUCCESS,253,307,JPEG,RGB,0.824,22.78,6e31f5b5b1e47aaf01ed214a7d4dc394
file_00000000772472098af3027555667f50~4.png,ai_000754.jpg,AI,SUCCESS,250,304,JPEG,RGB,0.822,19.8,f4560747228565b1966a9e5de5cbf79c
file_00000000772472098af3027555667f50~5.png,ai_000755.jpg,AI,SUCCESS,238,306,JPEG,RGB,0.778,19.88,8c1b08395348a25bfe57e265c859f061
file_00000000772472098af3027555667f50~6.png,ai_000756.jpg,AI,SUCCESS,253,302,JPEG,RGB,0.838,22.07,8e641ee027f3d587ce7d535748ab6b71
file_00000000772472098af3027555667f50~7.png,ai_000757.jpg,AI,SUCCESS,235,305,JPEG,RGB,0.77,18.72,ab2738eef75576384551196d6b024477
file_00000000772472098af3027555667f50~8.png,ai_000758.jpg,AI,SUCCESS,239,297,JPEG,RGB,0.805,20.18,1f5200eb31e176951d38755069643316
file_00000000772472098af3027555667f50~9.png,ai_000759.jpg,AI,SUCCESS,233,301,JPEG,RGB,0.774,19.4,8a6829f093e947cb8b4dbc66a032bcc5
file_000000007fd071f59d3d9a4821ec29a1.png,ai_000760.jpg,AI,SUCCESS,1448,1086,PNG,RGB,1.333,363.19,a1d3f7b7de194b97b7d530954d0bc4ba
file_00000000893872088c74052cc616f14a.png,ai_000761.jpg,AI,SUCCESS,1448,1086,PNG,RGB,1.333,419.39,58147d98df8397b8c7c9b706127d0b8e
file_00000000920c720ca043f0f10c746f3c.png,ai_000762.jpg,AI,SUCCESS,1536,1024,PNG,RGB,1.5,375.36,6db9a6bcfcaeb900acb491428411640f
file_0000000092ac72089a57463f6bf2c227.png,ai_000763.jpg,AI,SUCCESS,1086,1448,PNG,RGB,0.75,476.46,634e2e42caed61cbcf17ddf894cf04d5
file_00000000936c7208bc00bbefefd0f8c2.png,ai_000764.jpg,AI,SUCCESS,1086,1448,PNG,RGB,0.75,480.49,24b8dd6a789406ab0e4be0b8063c88e2
file_000000009654720c908a6edc8161a8be.png,ai_000765.jpg,AI,SUCCESS,1358,1159,PNG,RGB,1.172,327.3,cc5779b4b2ea2f68814e893aeb037b10
file_00000000a0d4722f81c770d37dca6e3c.png,ai_000766.jpg,AI,SUCCESS,1402,1122,PNG,RGB,1.25,410.15,7d105e3f4c3bf5159c0f74f8045b03d5
file_00000000b188720cabb189134b9896d6.png,ai_000767.jpg,AI,SUCCESS,1448,1086,PNG,RGB,1.333,572.44,e1af27538c5e4f13c6fb94452ec3a9ab
file_00000000b4f871f5a3cf67385ea7a1bb.png,ai_000768.jpg,AI,SUCCESS,1448,1086,PNG,RGB,1.333,369.92,3be7d8b527b8f4daa9bc83e0e403f6fa
file_00000000be707208bfec05775ee6c078.png,ai_000769.jpg,AI,SUCCESS,1448,1086,PNG,RGB,1.333,373.13,6dcc3df2b5419fe9b005d0e43a50698b
file_00000000c0b8720c88a7c1bcc49e42a8.png,ai_000770.jpg,AI,SUCCESS,1448,1086,PNG,RGB,1.333,509.03,2501ad009506aba9387b357be8fb28c5
file_00000000c9cc7208aae16acb96bb517e.png,ai_000771.jpg,AI,SUCCESS,1402,1122,PNG,RGB,1.25,452.18,123f2bc5cc92dd908c8f938942a0d0aa
file_00000000d058720890f61709cb6f817c.png,ai_000772.jpg,AI,SUCCESS,941,1672,PNG,RGB,0.563,573.11,173f18854e095b8fd2ad364fffaae7e9
file_00000000d1707208b96931c6ab84bdf1.png,ai_000773.jpg,AI,SUCCESS,1448,1086,PNG,RGB,1.333,479.02,85b82974708afa584256ad24053edeb6
file_00000000d224720cabe6a8aaba3cb6ba.png,ai_000774.jpg,AI,SUCCESS,1402,1122,PNG,RGB,1.25,415.17,541b13eef506d8ee1e28ee5898cc0ddd
file_00000000dab871f5a9a5a200794de49b.png,ai_000775.jpg,AI,SUCCESS,1448,1086,PNG,RGB,1.333,387.23,63617074dea37f440a669f4834b77578
file_00000000ddd8722f842701377cc29541.png,ai_000776.jpg,AI,SUCCESS,1448,1086,PNG,RGB,1.333,460.08,35e58bdeeebc3aca3cf26c01077e2b10
file_00000000e084722f96cfba7962a20ad1.png,ai_000777.jpg,AI,SUCCESS,1448,1086,PNG,RGB,1.333,517.05,f8d850ed71497ea117b583d9e4a96b1a
file_00000000f4e4720caaaebb974dbab4da.png,ai_000778.jpg,AI,SUCCESS,1448,1086,PNG,RGB,1.333,312.85,b598d47d84075c4f19ea2e3f9a10465f
file_00000000f90c72088e8fe7647251e6c5.png,ai_000779.jpg,AI,SUCCESS,1086,1448,PNG,RGB,0.75,454.38,87048d7509f516ba2bc08d8dbfaa8d69
file_00000000ffc4720c9fe518675468d989.png,ai_000780.jpg,AI,SUCCESS,1448,1086,PNG,RGB,1.333,569.24,5e0df82a4990af50c66698c0e1f8b3b4
"Jun 15, 2026, 11_36_10 PM.png",ai_000781.jpg,AI,SUCCESS,1448,1086,PNG,RGB,1.333,391.31,b3681f703e73171a947ba3bf08f9af6b
"Jun 15, 2026, 11_36_11 PM.png",ai_000782.jpg,AI,SUCCESS,1448,1086,PNG,RGB,1.333,402.12,840a3e61dfbb233cc7d563ebe02c042f
"Jun 15, 2026, 11_43_54 PM.png",ai_000783.jpg,AI,SUCCESS,1448,1086,PNG,RGB,1.333,469.98,53090b5261375cacd85fa26d69231d51
"Jun 15, 2026, 11_43_57 PM.png",ai_000784.jpg,AI,SUCCESS,1448,1086,PNG,RGB,1.333,464.17,9f4a36c85e8f83a13f27c296f9d46e35
WhatsApp Image 2026-07-07 at 22.55.17.jpeg,ai_000785.jpg,AI,SUCCESS,1024,1536,JPEG,RGB,0.667,148.25,2e653cd19a5d2b3ffe179bad0e9dacb8
WhatsApp Image 2026-07-07 at 22.55.19.jpeg,ai_000786.jpg,AI,SUCCESS,1448,1086,JPEG,RGB,1.333,216.9,73b0348098826b7049d9edfe2ddce7d8
#birthdayparty #partyinspo.jpg,authentic_000001.jpg,Authentic,SUCCESS,736,981,JPEG,RGB,0.75,67.84,cbd274977b681da17c735f6b8dd10ec3
#denmark #aarhus #selfie.jpg,authentic_000002.jpg,Authentic,SUCCESS,735,490,JPEG,RGB,1.5,53.84,ea8afb684995cc884e6896ad1a9d5425
#fyp.jpg,authentic_000003.jpg,Authentic,SUCCESS,736,475,JPEG,RGB,1.549,60.97,7c2722bdd1add9034791e4b658f02d1c
0.26907100_1666012003_poor-123.avif,authentic_000004.jpg,Authentic,SUCCESS,1200,900,AVIF,RGB,1.333,319.08,d1d3fc9f425147861c79d20543edaee5
00a06e610f2d6fc2.jpg,authentic_000005.jpg,Authentic,SUCCESS,1024,683,JPEG,RGB,1.499,236.55,343242a489203517f057bb909fabe9d2
00a2b7413e44e487a8278fe1de9958ff.jpg,authentic_000006.jpg,Authentic,SUCCESS,735,553,JPEG,RGB,1.329,48.91,4aedbc5092fa10131b94feef475b972b
014052104c49b6badd8d838fed2d0f0c.jpg,authentic_000007.jpg,Authentic,SUCCESS,1200,1600,JPEG,RGB,0.75,381.44,6632877cb2c2bd2d0598325662870fe7
01818945e2c06bf1f0bf424702e99913.webp,authentic_000008.jpg,Authentic,SUCCESS,640,427,WEBP,RGB,1.499,126.7,555e563176ab53be6dadf35acb730b63
01c2c1f72673c7b8.jpg,authentic_000009.jpg,Authentic,SUCCESS,1024,767,JPEG,RGB,1.335,180.26,533c6e95183744273864d031ff45eb53
01f0b7fa67502b68.jpg,authentic_000010.jpg,Authentic,SUCCESS,1024,575,JPEG,RGB,1.781,80.17,6bcd17ba3c59e28af405558f346a3395
020b34a89709e536.jpg,authentic_000011.jpg,Authentic,SUCCESS,819,1024,JPEG,RGB,0.8,134.13,cc6c712b7b0991abc39c76671f73f5d9
02c86ad0c9ca8693.jpg,authentic_000012.jpg,Authentic,SUCCESS,1024,680,JPEG,RGB,1.506,312.6,7a5e0834d41acf0efc00a8865545fb3f
02d417e22b04005b.jpg,authentic_000013.jpg,Authentic,SUCCESS,1024,685,JPEG,RGB,1.495,182.07,cc55834ea9045f0d092fb433c0428dca
02d9897b5d714061.jpg,authentic_000014.jpg,Authentic,SUCCESS,1024,683,JPEG,RGB,1.499,121.79,a55e884005f5e5d775511cf51a1add1c
02dd96539a0c69d5.jpg,authentic_000015.jpg,Authentic,SUCCESS,1024,768,JPEG,RGB,1.333,355.46,abb8cfea09fd082e5e22c9782a58c0ad
02f6dddffac7456de00b94a4cc75b736.jpg,authentic_000016.jpg,Authentic,SUCCESS,736,981,JPEG,RGB,0.75,179.18,05bda20affc00d02b00f1ef43a23d94b
036b89de96ab8338.jpg,authentic_000017.jpg,Authentic,SUCCESS,1024,683,JPEG,RGB,1.499,139.16,71367c062219cdefe3cafcb3fcc372e2
044909ecf9bc2019.jpg,authentic_000018.jpg,Authentic,SUCCESS,1024,683,JPEG,RGB,1.499,241.33,329c658b0065ae0762d52cb60927f451
0472c3dfe964b561.jpg,authentic_000019.jpg,Authentic,SUCCESS,1024,683,JPEG,RGB,1.499,169.27,e00f32d3073248e361bb25f39b756b55
053e95dc921ebfd8.jpg,authentic_000020.jpg,Authentic,SUCCESS,1024,608,JPEG,RGB,1.684,50.09,7696570d0415161134a25a916ba74eaf
055fda45474d1305.jpg,authentic_000021.jpg,Authentic,SUCCESS,1024,683,JPEG,RGB,1.499,179.53,ac4bff1be793f86956ce67a004d433a9
06e7f7ad2e842c2f.jpg,authentic_000022.jpg,Authentic,SUCCESS,1024,1024,JPEG,RGB,1.0,313.9,d004a12fbb4072633882514c511ba6ef
06ed26a370f7cd78.jpg,authentic_000023.jpg,Authentic,SUCCESS,1024,768,JPEG,RGB,1.333,203.16,a43cce8a2d84b4dec98dc1686f35fb7b
07159300be59b1a1.jpg,authentic_000024.jpg,Authentic,SUCCESS,725,1024,JPEG,RGB,0.708,183.63,914d0ac0c28c224d949f8b95770b3bee
07f2ba2565a87c22.jpg,authentic_000025.jpg,Authentic,SUCCESS,1024,683,JPEG,RGB,1.499,196.24,b341dd85cb1464d28e0ca7ee567be5ff
085bb877eda031b4.jpg,authentic_000026.jpg,Authentic,SUCCESS,1024,684,JPEG,RGB,1.497,228.53,300d58a7d5d8eff8383427b1c9e0bd5b
08d3138750fe1f6b.jpg,authentic_000027.jpg,Authentic,SUCCESS,1024,683,JPEG,RGB,1.499,153.16,5bc21d2741ca15582917c272f9a62444
099e0e2cb62e623b.jpg,authentic_000028.jpg,Authentic,SUCCESS,1024,683,JPEG,RGB,1.499,117.74,84a96806a5e717cf6f1d099ba99b88e3
09d3f318e01f8956.jpg,authentic_000029.jpg,Authentic,SUCCESS,1024,592,JPEG,RGB,1.73,125.24,b8b09ce32334489e215345d086de3ea2
09f4dfdc7fb551e3.jpg,authentic_000030.jpg,Authentic,SUCCESS,1024,576,JPEG,RGB,1.778,156.26,c8a60653fae4fe0593dfd030cbf912ef
0_bVnW3XxCmYZ3zpoh.jpg,authentic_000031.jpg,Authentic,SUCCESS,960,640,JPEG,RGB,1.5,81.69,865d1c55644f4b387d694b7f0954abd7
0a1d868ba728ae2f.jpg,authentic_000032.jpg,Authentic,SUCCESS,1024,767,JPEG,RGB,1.335,346.77,6d83627c792c975ba9ebe8748917fd71
0a4e511e0675bf3d.jpg,authentic_000033.jpg,Authentic,SUCCESS,684,1024,JPEG,RGB,0.668,124.57,327870be1cc4beba230f0792684e6e81
0b6bb5f96efe4fef.jpg,authentic_000034.jpg,Authentic,SUCCESS,1024,685,JPEG,RGB,1.495,222.74,ee8ee436f2cc565fc30c69dc27a54c33
0b8c4a61c9615f54.jpg,authentic_000035.jpg,Authentic,SUCCESS,1024,683,JPEG,RGB,1.499,257.93,27e9c019421431a096d9e00afd6a4e3c
0c240620985d0864.jpg,authentic_000036.jpg,Authentic,SUCCESS,1024,768,JPEG,RGB,1.333,113.46,e4e229ceb5ab5156299f28f50ff76b92
0c6abd1cfaa61720.jpg,authentic_000037.jpg,Authentic,SUCCESS,1024,683,JPEG,RGB,1.499,192.87,adf5a0028dd67a8e863a8dcb7b4877be
0d6d890d7c124bbc.jpg,authentic_000038.jpg,Authentic,SUCCESS,1024,699,JPEG,RGB,1.465,178.58,02acd5543462a73c03c937db4c3045df
0f700bdb49dcdd6c.jpg,authentic_000039.jpg,Authentic,SUCCESS,1024,768,JPEG,RGB,1.333,227.24,63737f35adcd6acee431c6ddefe2f0e9
0fe36b0ca6b25c8a.jpg,authentic_000040.jpg,Authentic,SUCCESS,1024,683,JPEG,RGB,1.499,129.04,5b35300423935b1f6b5299a9b4edd6fd
0x0.webp,authentic_000041.jpg,Authentic,SUCCESS,960,640,WEBP,RGB,1.5,124.88,4d2de64524736c4ac86cb082d8b24016
10330244563_079f4000e8_z.jpg,authentic_000042.jpg,Authentic,SUCCESS,640,427,JPEG,RGB,1.499,80.45,326ae983114a4d8b01b2c1b93c816f3d
10507631584_65b561929d_z.jpg,authentic_000043.jpg,Authentic,SUCCESS,640,480,JPEG,RGB,1.333,73.91,72f548492572a5807b996b6241e0e4e9
10532363516_5d18192d53_z.jpg,authentic_000044.jpg,Authentic,SUCCESS,640,480,JPEG,RGB,1.333,113.06,853ecd73743ffc771b85d0d6df3b8650
1092279300_bd45a5ca2d_z.jpg,authentic_000045.jpg,Authentic,SUCCESS,639,547,JPEG,RGB,1.168,86.99,c4474e3d7770ec8e76c3415b22babc9d
1099384864_7823e08bb7_z.jpg,authentic_000046.jpg,Authentic,SUCCESS,639,427,JPEG,RGB,1.496,29.84,536908333a9a10ff05822bf31416ff27
10_Manfaat_Pilates_untuk_Wanita_freepik_a266cdd80b.jpg,authentic_000047.jpg,Authentic,SUCCESS,1800,1197,JPEG,RGB,1.504,411.11,04eb6a66d26287b60076ded86f9bf7be
111e2e0c6c14a941.jpg,authentic_000048.jpg,Authentic,SUCCESS,1024,683,JPEG,RGB,1.499,203.49,f2b44e4bab44886c72c67e507b2a7f51
1121ef6083ccf82c.jpg,authentic_000049.jpg,Authentic,SUCCESS,1024,683,JPEG,RGB,1.499,302.89,5b2c65201c621aa87048c4b4a268f4eb
1149927435_01b51f3f21_z.jpg,authentic_000050.jpg,Authentic,SUCCESS,480,640,JPEG,RGB,0.75,132.53,0a9f451258d91ce8121ec97faae66ccd
117706868_e2809656bc_z.jpg,authentic_000051.jpg,Authentic,SUCCESS,640,480,JPEG,RGB,1.333,69.66,721948e79cd58d3ead06ebe5f5f651d3
117961fcf9e11e4a.jpg,authentic_000052.jpg,Authentic,SUCCESS,1024,768,JPEG,RGB,1.333,110.4,7b9ca847a41087504284bc481da903e0
11physed-marathon-photo-superJumbo.jpg,authentic_000053.jpg,Authentic,SUCCESS,2048,1365,JPEG,RGB,1.5,659.97,83feac9cf3793fdb21f8ad1fb230f3d3
1200x675_cmsv2_e649b763-49ea-566e-80b6-7edfdf436efe-8223844.webp,authentic_000054.jpg,Authentic,SUCCESS,1200,675,WEBP,RGB,1.778,330.44,ec7f0b30d182963300f9f4eaef9a596e
122.jpg,authentic_000055.jpg,Authentic,SUCCESS,700,525,JPEG,RGB,1.333,63.64,69bee80a4801224f01b1b5595eef6772
12286154286_34cd85ac3e_z.jpg,authentic_000056.jpg,Authentic,SUCCESS,640,427,JPEG,RGB,1.499,61.5,7675ddae1ec5be76ef03f6b26c65b620
12357927245_8b763e0bf0_z.jpg,authentic_000057.jpg,Authentic,SUCCESS,478,639,JPEG,RGB,0.748,90.59,b81adab983cfd61bd862d088e32f7607
12697969003_6d0b9efb26_z.jpg,authentic_000058.jpg,Authentic,SUCCESS,639,462,JPEG,RGB,1.383,69.64,4de00dc0a72fe116d4ba12b1a4a04122
127.jpg,authentic_000059.jpg,Authentic,SUCCESS,1200,800,JPEG,RGB,1.5,98.61,95e53c7b7b5f37d34cca50f208a672e2
128930880_8671fbe702_z.jpg,authentic_000060.jpg,Authentic,SUCCESS,427,640,JPEG,RGB,0.667,108.95,4a609819c43e397dbbdbcdfeece2a72e
12910321465_6d9624fd55_z.jpg,authentic_000061.jpg,Authentic,SUCCESS,640,480,JPEG,RGB,1.333,63.02,175e3346b94f9211e0e0d3fd05262d17
12988986915_8138b7fdf5_z.jpg,authentic_000062.jpg,Authentic,SUCCESS,639,426,JPEG,RGB,1.5,112.62,e5df1937bcae77c41a0fe627ab9199f6
12_RR_Midpen_Erica-Namba_Up up and away.jpg,authentic_000063.jpg,Authentic,SUCCESS,1440,1080,JPEG,RGB,1.333,711.99,b3ee67f8c2e33d53f1a391f31cd6d546
12ab897cbe2007e5.jpg,authentic_000064.jpg,Authentic,SUCCESS,682,1024,JPEG,RGB,0.666,106.24,db858a8009868f2cc923d6adb841c938
12cc8d3cecfd2263.jpg,authentic_000065.jpg,Authentic,SUCCESS,1024,677,JPEG,RGB,1.513,158.87,bcf84c89caed7b3e53be2cd430110664
12f8570e9fcfd50e.jpg,authentic_000066.jpg,Authentic,SUCCESS,1024,683,JPEG,RGB,1.499,210.15,f8794e14e53f1cd5a1e8e3916b1338f1
13086110945_9886c4492c_z.jpg,authentic_000067.jpg,Authentic,SUCCESS,427,640,JPEG,RGB,0.667,113.88,7a30721f64de6310b941b1666d9e80cb
131.jpg,authentic_000068.jpg,Authentic,SUCCESS,700,467,JPEG,RGB,1.499,38.99,fcf64466f6a9e841c4055818e4931d55
13639750_f50ce93245_z.jpg,authentic_000069.jpg,Authentic,SUCCESS,640,480,JPEG,RGB,1.333,102.24,f9e085516a55c9bd5815420d1e449c1d
13860249385_acc7dc2516_z.jpg,authentic_000070.jpg,Authentic,SUCCESS,426,640,JPEG,RGB,0.666,108.85,daf08008a07ebd8952f683c93e1edfd8
13a4da03f8f4fcb0.jpg,authentic_000071.jpg,Authentic,SUCCESS,1024,683,JPEG,RGB,1.499,140.07,2c381e3de7bf3e5a278771b98a095b6c
13b7d1b85c390e9f.jpg,authentic_000072.jpg,Authentic,SUCCESS,681,1024,JPEG,RGB,0.665,60.2,0da3f9402e40bb9cf993c13defced3e3
14.jpg,authentic_000073.jpg,Authentic,SUCCESS,960,540,JPEG,RGB,1.778,46.35,a993a5673d4debdf09048a50e422a49c
14003246872_70346508ea_z.jpg,authentic_000074.jpg,Authentic,SUCCESS,639,469,JPEG,RGB,1.362,96.92,faa8a1a7b73c0bd45bcbdd376d70c866
14032000736_f34eff2d81_z.jpg,authentic_000075.jpg,Authentic,SUCCESS,425,640,JPEG,RGB,0.664,73.33,3db78a9cf47af5dc81366b722d63602f
14037647650_226943477f_z.jpg,authentic_000076.jpg,Authentic,SUCCESS,427,640,JPEG,RGB,0.667,80.62,4d8f0bca212dbe638080e50f5d177147
14179463725_85c0883e3b_z.jpg,authentic_000077.jpg,Authentic,SUCCESS,640,480,JPEG,RGB,1.333,96.15,f9d327370454a3acec0acf7ccf8b6405
142.jpg,authentic_000078.jpg,Authentic,SUCCESS,1248,702,JPEG,RGB,1.778,68.29,439afb3dbaa58523cf7ac14965aa76cf
14260711476_8f08579762_z.jpg,authentic_000079.jpg,Authentic,SUCCESS,640,424,JPEG,RGB,1.509,83.99,f8f2bdd20038b2214b1d9d93081f8ded
14327198129_684841796e_z.jpg,authentic_000080.jpg,Authentic,SUCCESS,640,425,JPEG,RGB,1.506,119.51,2e58c06f5d2f4966d08d0e51de3c6522
145.jpg,authentic_000081.jpg,Authentic,SUCCESS,700,700,JPEG,RGB,1.0,138.1,77878af24521a94020a806243f290fe6
14519ccc8816aa04c9d2a5380be7bdf0.jpg,authentic_000082.jpg,Authentic,SUCCESS,736,981,JPEG,RGB,0.75,130.87,a4f82e717577904447ee1f1e850ebca3
14525287485_6ce8cbeac8_z.jpg,authentic_000083.jpg,Authentic,SUCCESS,480,640,JPEG,RGB,0.75,57.38,764a979afcbf6c25db0672e927ddf517
14573329859_8d09e3ea45_z.jpg,authentic_000084.jpg,Authentic,SUCCESS,640,427,JPEG,RGB,1.499,76.28,a68341343cdc1e4d2a9778bca03dcee7
14672976378_bd1728f714_z.jpg,authentic_000085.jpg,Authentic,SUCCESS,427,640,JPEG,RGB,0.667,87.35,63384dd7246f0ba3ec84511980481b16
149.jpg,authentic_000086.jpg,Authentic,SUCCESS,660,660,JPEG,RGB,1.0,85.59,9bfea7bfa45ac1edacfff0bbe9900088
14988716773_22135a2d73_z.jpg,authentic_000087.jpg,Authentic,SUCCESS,640,427,JPEG,RGB,1.499,160.42,db09b0c485198b6586e86c05a15dc965
15 Japanese High School Films You_ll Definitely Want To Add To Your Watch List.jpg,authentic_000088.jpg,Authentic,SUCCESS,615,400,JPEG,RGB,1.538,60.67,bfcf78df53c437439bdabd8a1fce6e7c
15032935814_3568f7726a_z.jpg,authentic_000089.jpg,Authentic,SUCCESS,640,426,JPEG,RGB,1.502,72.56,c32f5a5483cb9ee103072eaef3ca791d
15044690340_af05d1456e_z.jpg,authentic_000090.jpg,Authentic,SUCCESS,640,427,JPEG,RGB,1.499,78.19,9cf6be6be8ac778699ac264a539f4a60
150977e53e5e3b72.jpg,authentic_000091.jpg,Authentic,SUCCESS,1024,682,JPEG,RGB,1.501,82.41,1a5214af1aff2114296cdcf552a43850
15221855427_a9ae4f4e30_z.jpg,authentic_000092.jpg,Authentic,SUCCESS,422,639,JPEG,RGB,0.66,113.88,e85d3c389087d1c151884f4454071993
15361726747_23c865e34e_z.jpg,authentic_000093.jpg,Authentic,SUCCESS,640,426,JPEG,RGB,1.502,76.03,8fcf2681d364d48cba454391ab2078e3
15405853492_a3d114ec05_z.jpg,authentic_000094.jpg,Authentic,SUCCESS,640,480,JPEG,RGB,1.333,138.52,d00a6952abb6122302f35231ab5109d2
15482842464_13dfd7f5ef_z.jpg,authentic_000095.jpg,Authentic,SUCCESS,640,640,JPEG,RGB,1.0,190.79,c6cee66e6e7bd92453f655dd41de34f0
15649753245_4fe3ed7f02_z.jpg,authentic_000096.jpg,Authentic,SUCCESS,640,427,JPEG,RGB,1.499,87.32,2b98579805d9dcf08d7eda3d06a36bea
15665565660_a0be45ccea_z.jpg,authentic_000097.jpg,Authentic,SUCCESS,640,360,JPEG,RGB,1.778,135.09,75d24d82b70fd38365a9cc87494db9be
15680704767_753539e6a1_z.jpg,authentic_000098.jpg,Authentic,SUCCESS,640,427,JPEG,RGB,1.499,57.85,76ab2f8737697a66f6a17aa03efe4e8e
15704696725_7ae447f8f2_z.jpg,authentic_000099.jpg,Authentic,SUCCESS,640,427,JPEG,RGB,1.499,77.08,49dafb4a2802b442bfff6d9bf7d6c84a
15769461743_820fbf903f_z.jpg,authentic_000100.jpg,Authentic,SUCCESS,640,427,JPEG,RGB,1.499,30.54,6dd3d9e4943863e1f2a34e9b809a5268
158.jpg,authentic_000101.jpg,Authentic,SUCCESS,192,221,JPEG,RGB,0.869,14.7,d29c9e22fe15ea0b5c25f7635c94b37b
15891637b12bdf04.jpg,authentic_000102.jpg,Authentic,SUCCESS,1024,838,JPEG,RGB,1.222,114.1,eae6e9ccca8a0850e22de97070740a4c
15895907317_767d71ba42_z.jpg,authentic_000103.jpg,Authentic,SUCCESS,427,639,JPEG,RGB,0.668,72.99,c0cea75b0fba7da4273e7c4133f5a8bb
15938403144_290608aecc_z.jpg,authentic_000104.jpg,Authentic,SUCCESS,640,427,JPEG,RGB,1.499,73.86,e34e1549cd2955202b63b3c8de135e86
15987945735_f46c473c47_z.jpg,authentic_000105.jpg,Authentic,SUCCESS,640,427,JPEG,RGB,1.499,128.45,e5d0079de4277857b7a58eb29cea68c5
159a94878e2894c4.jpg,authentic_000106.jpg,Authentic,SUCCESS,768,1024,JPEG,L,0.75,74.06,2262e229f2521f8b7be8a8563eb9d83b
15f9999cda71bb0c.jpg,authentic_000107.jpg,Authentic,SUCCESS,1024,685,JPEG,RGB,1.495,252.27,4cad3c36212d62b6eded3100d917a5af
16.jpg,authentic_000108.jpg,Authentic,SUCCESS,4000,6000,JPEG,RGB,0.667,2569.41,8c732b6cd4f220316889bfc520d490df
16014862138_51f1a16b20_z.jpg,authentic_000109.jpg,Authentic,SUCCESS,640,426,JPEG,RGB,1.502,65.18,09cb80d57192da97d44976aada6fc965
16088745024_bcf2a92463_z.jpg,authentic_000110.jpg,Authentic,SUCCESS,427,639,JPEG,RGB,0.668,65.5,9a9476d52d89e9887008b9f33d5b221e
16262142603_32e0ee4fd9_z.jpg,authentic_000111.jpg,Authentic,SUCCESS,640,480,JPEG,RGB,1.333,50.92,fb3b47b5af97b5c93e393b74a65efd92
16288224930_247b17f5fb_z.jpg,authentic_000112.jpg,Authentic,SUCCESS,640,480,JPEG,RGB,1.333,75.09,72ddfa4e35c04c8c544cd3bf50031298
16290283988_a13d32e7d8_z.jpg,authentic_000113.jpg,Authentic,SUCCESS,640,427,JPEG,RGB,1.499,91.91,bcfaa3e5711a05be64131c9839d89e5d
16299783021_353ab67f29_z.jpg,authentic_000114.jpg,Authentic,SUCCESS,640,480,JPEG,RGB,1.333,105.07,d8b7406f423d7d804b5d8687a3f4fe78
1632d4e8aca84111.jpg,authentic_000115.jpg,Authentic,SUCCESS,768,1024,JPEG,RGB,0.75,311.2,8415c0db41bd3efdaa4627e0111a8bd1
163b9b25493d546a.jpg,authentic_000116.jpg,Authentic,SUCCESS,1024,768,JPEG,L,1.333,185.05,3a37ecf52a90a54dd023055187d13ed9
16433068885_4728027fcc_z.jpg,authentic_000117.jpg,Authentic,SUCCESS,640,430,JPEG,RGB,1.488,68.27,a15731e910f3338cdc1b92be36848067
16557512075_d15b51fba4_z.jpg,authentic_000118.jpg,Authentic,SUCCESS,640,360,JPEG,RGB,1.778,63.32,86f2684ce93d37222bf0490440daa4ed
16602866606_ab9d491915_z.jpg,authentic_000119.jpg,Authentic,SUCCESS,639,285,JPEG,RGB,2.242,38.44,1893d3d5b20c45a29151b7f0f4065c52
16770423952_b82f87d3ee_z.jpg,authentic_000120.jpg,Authentic,SUCCESS,640,480,JPEG,RGB,1.333,166.93,cbac1873aee7bb023faac42bb17fd972
169.jpg,authentic_000121.jpg,Authentic,SUCCESS,650,366,JPEG,RGB,1.776,38.56,76df4914954d8316c54350c8f136ff74
1695_SOCAPA_2019-9285-3.jpg,authentic_000122.jpg,Authentic,SUCCESS,2400,1600,JPEG,RGB,1.5,369.41,7f743f1f070e94fe4ce855b1e343a959
16970256_2c7c670b65_z.jpg,authentic_000123.jpg,Authentic,SUCCESS,480,640,JPEG,RGB,0.75,145.48,365c4fd9921edf6ba472749cba59e2c6
17001830030_6eb92cb3bb_z.jpg,authentic_000124.jpg,Authentic,SUCCESS,427,640,JPEG,RGB,0.667,54.24,0a4a0be6ed38d8bd0c45dfc13ebc2031
